id,meio,nome,cidade,regiao_metropolitana,uf,estado,regiao,pais,fonte,cidade_id_ibge
id5340,Jornal,ARMAZEM DE NOTICIAS,TAPES,n/d,RS,Rio Grande do Sul,Sul,Brasil,Adjori-Rs,4321105
id170,Jornal,GAZETA DA CHAPADA,TAPIRAMUTÁ,n/d,BA,Bahia,Nordeste,Brasil,Secom/PR,2931301
id5013,Jornal,JORNAL PANORAMA,TAQUARA,RM Porto Alegre,RS,Rio Grande do Sul,Sul,Brasil,Atlas da Notícia,4321204
id5341,Jornal,PANORAMA,TAQUARA,RM Porto Alegre,RS,Rio Grande do Sul,Sul,Brasil,Adjori-Rs,4321204
id5342,Jornal,O AÇORIANO,TAQUARI,n/d,RS,Rio Grande do Sul,Sul,Brasil,Adjori-Rs,4321303
id5343,Jornal,O FATO NOVO,TAQUARI,n/d,RS,Rio Grande do Sul,Sul,Brasil,Adjori-Rs,4321303
id5344,Jornal,O TAQUARYENSE,TAQUARI,n/d,RS,Rio Grande do Sul,Sul,Brasil,Adjori-Rs,4321303
id4688,Jornal,DIARIO CIDADE,TAQUARITINGA,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR,3553708
id4689,Jornal,INTEGRAÇAO,TATUÍ,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR,3554003
id4690,Jornal,O PROGRESSO DE TATUI,TATUÍ,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR,3554003
id5617,Jornal,INTEGRAÇÃO,TATUÍ,n/d,SP,São Paulo,Sudeste,Brasil,Adjori-SP,3554003
id5618,Jornal,O PROGRESSO,TATUÍ,n/d,SP,São Paulo,Sudeste,Brasil,Adjori-SP,3554003
id3949,Online,BOM DIA TAUBATE,TAUBATÉ,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR,3554102
id4691,Jornal,VOZ DO VALE E REGIAO,TAUBATÉ,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR,3554102
id4692,Jornal,GAZETA DE TAUBATE,TAUBATÉ,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR,3554102
id4693,Jornal,JORNAL DA CIDADE,TAUBATÉ,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR,3554102
id4694,Jornal,MATERIA PRIMA,TAUBATÉ,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR,3554102
id4695,Jornal,JORNAL CONTATO,TAUBATÉ,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR,3554102
id4696,Jornal,DIARIO DE TAUBATE,TAUBATÉ,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR,3554102
id4697,Jornal,BOM DIA TAUBATE,TAUBATÉ,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR,3554102
id5750,Jornal,GAZETA DE TAUBATÉ,TAUBATÉ,n/d,SP,São Paulo,Sudeste,Brasil,APJ,3554102
id105,Online,PAUTA DIÁRIA,TEIXEIRA DE FREITAS,n/d,BA,Bahia,Nordeste,Brasil,Secom/PR,2931350
id106,Online,LIBERDADE NEWS,TEIXEIRA DE FREITAS,n/d,BA,Bahia,Nordeste,Brasil,Secom/PR,2931350
id107,Online,SUL BAHIA NEWS,TEIXEIRA DE FREITAS,n/d,BA,Bahia,Nordeste,Brasil,Secom/PR,2931350
id108,Online,TEIXEIRA NEWS,TEIXEIRA DE FREITAS,n/d,BA,Bahia,Nordeste,Brasil,Secom/PR,2931350
id171,Jornal,CIDADE,TEIXEIRA DE FREITAS,n/d,BA,Bahia,Nordeste,Brasil,Secom/PR,2931350
id172,Jornal,O POVO,TEIXEIRA DE FREITAS,n/d,BA,Bahia,Nordeste,Brasil,Secom/PR,2931350
id173,Jornal,ALERTA,TEIXEIRA DE FREITAS,n/d,BA,Bahia,Nordeste,Brasil,Secom/PR,2931350
id174,Jornal,EXTREMO SUL,TEIXEIRA DE FREITAS,n/d,BA,Bahia,Nordeste,Brasil,Secom/PR,2931350
id1790,Jornal,FOLHA DA CIDADE,TELÊMACO BORBA,n/d,PR,Paraná,Sul,Brasil,Secom/PR,4127106
id1791,Jornal,EXPRESSO NOTICIAS,TELÊMACO BORBA,n/d,PR,Paraná,Sul,Brasil,Secom/PR,4127106
id5532,Jornal,JORNAL EXPRESSO NOTÍCIAS,TELÊMACO BORBA,n/d,PR,Paraná,Sul,Brasil,Adjori-Pr,4127106
id1121,Jornal,DIARIO DE TEOFILO OTONI,TEÓFILO OTONI,n/d,MG,Minas Gerais,Sudeste,Brasil,Secom/PR,3168606
id1122,Jornal,JORNAL CARTA,TEÓFILO OTONI,n/d,MG,Minas Gerais,Sudeste,Brasil,Secom/PR,3168606
id1123,Jornal,AGORA,TEÓFILO OTONI,n/d,MG,Minas Gerais,Sudeste,Brasil,Secom/PR,3168606
id1124,Jornal,TRIBUNA LIVRE,TEÓFILO OTONI,n/d,MG,Minas Gerais,Sudeste,Brasil,Secom/PR,3168606
id1125,Jornal,TRIBUNA DO MUCURI,TEÓFILO OTONI,n/d,MG,Minas Gerais,Sudeste,Brasil,Secom/PR,3168606
id1126,Jornal,LESTE DE MINAS,TEÓFILO OTONI,n/d,MG,Minas Gerais,Sudeste,Brasil,Secom/PR,3168606
id1127,Jornal,PEROLA DO MUCURI,TEÓFILO OTONI,n/d,MG,Minas Gerais,Sudeste,Brasil,Secom/PR,3168606
id5653,Jornal,DIÁRIO DE TEÓFILO OTONI,TEÓFILO OTONI,n/d,MG,Minas Gerais,Sudeste,Brasil,Central de Diários,3168606
id800,Online,DIARIO DE TEOFILO OTONI,TEÓFILO OTONI,n/d,MG,Minas Gerais,Sudeste,Brasil,Secom/PR,3168606
id5347,Jornal,FOLHA POPULAR,TEUTÔNIA,n/d,RS,Rio Grande do Sul,Sul,Brasil,Adjori-Rs,4321451
id1496,Online,PORTAL AZ,TERESINA,n/d,PI,Piauí,Nordeste,Brasil,Secom/PR,2211001
id1497,Online,JORNAL O DIA,TERESINA,n/d,PI,Piauí,Nordeste,Brasil,Secom/PR,2211001
id1498,Online,DONO DA NOTÍCIA,TERESINA,n/d,PI,Piauí,Nordeste,Brasil,Secom/PR,2211001
id1499,Online,45 GRAUS,TERESINA,n/d,PI,Piauí,Nordeste,Brasil,Secom/PR,2211001
id1500,Online,180 GRAUS,TERESINA,n/d,PI,Piauí,Nordeste,Brasil,Secom/PR,2211001
id1501,Online,DIARIO DO POVO,TERESINA,n/d,PI,Piauí,Nordeste,Brasil,Secom/PR,2211001
id1502,Online,GP1,TERESINA,n/d,PI,Piauí,Nordeste,Brasil,Secom/PR,2211001
id1503,Online,CIDADE VERDE,TERESINA,n/d,PI,Piauí,Nordeste,Brasil,Secom/PR,2211001
id1504,Online,ISTO É PIAUI,TERESINA,n/d,PI,Piauí,Nordeste,Brasil,Secom/PR,2211001
id1505,Online,PORTAL MEIO NORTE,TERESINA,n/d,PI,Piauí,Nordeste,Brasil,Secom/PR,2211001
id1506,Online,24 HORAS PIAUI,TERESINA,n/d,PI,Piauí,Nordeste,Brasil,Secom/PR,2211001
id1507,Online,JUS NAVIGANDI,TERESINA,n/d,PI,Piauí,Nordeste,Brasil,Secom/PR,2211001
id1508,Online,TUDO ECONOMICO,TERESINA,n/d,PI,Piauí,Nordeste,Brasil,Secom/PR,2211001
id1509,Online,ZIGG DOWNLOADS,TERESINA,n/d,PI,Piauí,Nordeste,Brasil,Secom/PR,2211001
id1510,Online,ACESSE PIAUI,TERESINA,n/d,PI,Piauí,Nordeste,Brasil,Secom/PR,2211001
id1511,Online,PIAUÍ HOJE,TERESINA,n/d,PI,Piauí,Nordeste,Brasil,Secom/PR,2211001
id1514,Jornal,DIARIO DO POVO,TERESINA,n/d,PI,Piauí,Nordeste,Brasil,Secom/PR,2211001
id1515,Jornal,MEIO NORTE,TERESINA,n/d,PI,Piauí,Nordeste,Brasil,Secom/PR,2211001
id4866,Online,180GRAUS,TERESINA,n/d,PI,Piauí,Nordeste,Brasil,Atlas da Notícia,2211001
id5802,Jornal,O DIA,TERESINA,n/d,PI,Piauí,Nordeste,Brasil,ANJ,2211001
id5803,Jornal,JORNAL MEIO NORTE,TERESINA,n/d,PI,Piauí,Nordeste,Brasil,ANJ,2211001
id1988,Online,FOLHA DE TERESOPOLIS,TERESÓPOLIS,n/d,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR,3305802
id2227,Jornal,CORREIO DO INTERIOR,TERESÓPOLIS,n/d,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR,3305802
id2228,Jornal,O DIÁRIO DE TERESÓPOLIS,TERESÓPOLIS,n/d,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR,3305802
id2229,Jornal,A VOZ DA REGIAO,TERESÓPOLIS,n/d,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR,3305802
id2230,Jornal,FOLHA DE TERESOPOLIS,TERESÓPOLIS,n/d,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR,3305802
id2231,Jornal,TERESOPOLIS JORNAL,TERESÓPOLIS,n/d,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR,3305802
id1792,Jornal,CORREIO TERRABOENSE,TERRA BOA,n/d,PR,Paraná,Sul,Brasil,Secom/PR,4127205
id5345,Jornal,O INFORMATIVO,TERRA DE AREIA,n/d,RS,Rio Grande do Sul,Sul,Brasil,Adjori-Rs,4321436
id2726,Jornal,FOLHA POPULAR,TEUTÔNIA,n/d,RS,Rio Grande do Sul,Sul,Brasil,Secom/PR,4321451
id2727,Jornal,O INFORMATIVO,TEUTÔNIA,n/d,RS,Rio Grande do Sul,Sul,Brasil,Secom/PR,4321451
id5346,Jornal,O INFORMATIVO DE TEUTÔNIA,TEUTÔNIA,n/d,RS,Rio Grande do Sul,Sul,Brasil,Adjori-Rs,4321451
id5039,Jornal,NOSSA FOLHA,TIETÊ,n/d,SP,São Paulo,Sudeste,Brasil,Atlas da Notícia,3554508
id5620,Jornal,FOLHA DA CIDADE,TIETÊ,n/d,SP,São Paulo,Sudeste,Brasil,Adjori-SP,3554508
id2875,Online,JORNAL RAZÃO,TIJUCAS,n/d,SC,Santa Catarina,Sul,Brasil,Secom/PR,4218004
id5502,Jornal,JORNAL RAZÃO,TIJUCAS,n/d,SC,Santa Catarina,Sul,Brasil,Adjori-Sc,4218004
id2876,Online,JORNAL CAFÉ IMPRESSO,TIMBÓ,n/d,SC,Santa Catarina,Sul,Brasil,Secom/PR,4218202
id2877,Online,JORNAL DO MEDIO VALE,TIMBÓ,n/d,SC,Santa Catarina,Sul,Brasil,Secom/PR,4218202
id3169,Jornal,A GAZETA DO VALE DE TIMBÓ,TIMBÓ,n/d,SC,Santa Catarina,Sul,Brasil,Secom/PR,4218202
id3171,Jornal,CAFÉ IMPRESSO,TIMBÓ,n/d,SC,Santa Catarina,Sul,Brasil,Secom/PR,4218202
id3172,Jornal,JORNAL DO MEDIO VALE,TIMBÓ,n/d,SC,Santa Catarina,Sul,Brasil,Secom/PR,4218202
id5503,Jornal,JORNAL DO MÉDIO VALE,TIMBÓ,n/d,SC,Santa Catarina,Sul,Brasil,Adjori-Sc,4218202
id5504,Jornal,JORNAL CAFÉ IMPRESSO,TIMBÓ,n/d,SC,Santa Catarina,Sul,Brasil,Adjori-Sc,4218202
id5505,Jornal,JORNAL A CIDADE,TIMBÓ,n/d,SC,Santa Catarina,Sul,Brasil,Adjori-Sc,4218202
id1625,Online,JORNAL DO OESTE,TOLEDO,n/d,PR,Paraná,Sul,Brasil,Secom/PR,"Nome_Município
TOLEDO    3169109
TOLEDO    4127700
Name: Código Município Completo, dtype: int64"
id1626,Online,RADARBO,TOLEDO,n/d,PR,Paraná,Sul,Brasil,Secom/PR,"Nome_Município
TOLEDO    3169109
TOLEDO    4127700
Name: Código Município Completo, dtype: int64"
id1793,Jornal,VIVER TOLEDO,TOLEDO,n/d,PR,Paraná,Sul,Brasil,Secom/PR,"Nome_Município
TOLEDO    3169109
TOLEDO    4127700
Name: Código Município Completo, dtype: int64"
id1794,Jornal,JORNAL DO OESTE,TOLEDO,n/d,PR,Paraná,Sul,Brasil,Secom/PR,"Nome_Município
TOLEDO    3169109
TOLEDO    4127700
Name: Código Município Completo, dtype: int64"
id2729,Jornal,DIARIO GAZETA,TORRES,n/d,RS,Rio Grande do Sul,Sul,Brasil,Secom/PR,4321501
id2730,Jornal,FATO EM FOCO,TORRES,n/d,RS,Rio Grande do Sul,Sul,Brasil,Secom/PR,4321501
id2731,Jornal,JORNAL DA CIDADE,TORRES,n/d,RS,Rio Grande do Sul,Sul,Brasil,Secom/PR,4321501
id5348,Jornal,JORNAL DO MAR,TORRES,n/d,RS,Rio Grande do Sul,Sul,Brasil,Adjori-Rs,4321501
id5349,Jornal,O FATO EM FOCO,TORRES,n/d,RS,Rio Grande do Sul,Sul,Brasil,Adjori-Rs,4321501
id5350,Jornal,GAZETA,TORRES,n/d,RS,Rio Grande do Sul,Sul,Brasil,Adjori-Rs,4321501
id2732,Jornal,LITORAL NOTICIAS (EX-CORREIO LN),TRAMANDAÍ,n/d,RS,Rio Grande do Sul,Sul,Brasil,Secom/PR,4321600
id2733,Jornal,FOLHA DA PRAIA,TRAMANDAÍ,n/d,RS,Rio Grande do Sul,Sul,Brasil,Secom/PR,4321600
id2734,Jornal,DIMENSAO,TRAMANDAÍ,n/d,RS,Rio Grande do Sul,Sul,Brasil,Secom/PR,4321600
id5351,Jornal,CAPITAL DAS PRAIAS,TRAMANDAÍ,n/d,RS,Rio Grande do Sul,Sul,Brasil,Adjori-Rs,4321600
id4700,Jornal,A GAZETA DOS MUNICIPIOS,TREMEMBÉ,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR,3554805
id4701,Jornal,A GAZETA DE TREMEMBE,TREMEMBÉ,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR,3554805
id4702,Jornal,VALE TREMEMBE,TREMEMBÉ,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR,3554805
id3174,Jornal,GAZETA TRES BARRENSE,TRÊS BARRAS,n/d,SC,Santa Catarina,Sul,Brasil,Secom/PR,4218301
id5506,Jornal,ÓTIMO,TRÊS BARRAS,n/d,SC,Santa Catarina,Sul,Brasil,Adjori-Sc,4218301
id5507,Jornal,A GAZETA TRESBARRENSE,TRÊS BARRAS,n/d,SC,Santa Catarina,Sul,Brasil,Adjori-Sc,4218301
id1128,Jornal,JORNAL TRES,TRÊS CORAÇÕES,n/d,MG,Minas Gerais,Sudeste,Brasil,Secom/PR,3169307
id1129,Jornal,FOLHA DO SUL DE MINAS GERAIS,TRÊS CORAÇÕES,n/d,MG,Minas Gerais,Sudeste,Brasil,Secom/PR,3169307
id2736,Jornal,MUNDO NOVO,TRÊS COROAS,n/d,RS,Rio Grande do Sul,Sul,Brasil,Secom/PR,4321709
id5352,Jornal,SEMANAL,TRÊS DE MAIO,n/d,RS,Rio Grande do Sul,Sul,Brasil,Adjori-Rs,4321808
id5353,Jornal,COOPERJORNAL,TRÊS DE MAIO,n/d,RS,Rio Grande do Sul,Sul,Brasil,Adjori-Rs,4321808
id1205,Online,RÁDIO CAÇULA,TRÊS LAGOAS,n/d,MS,Mato Grosso do Sul,Centro-Oeste,Brasil,Secom/PR,5008305
id1206,Online,PERFIL NEWS,TRÊS LAGOAS,n/d,MS,Mato Grosso do Sul,Centro-Oeste,Brasil,Secom/PR,5008305
id1207,Online,HOJE MAIS,TRÊS LAGOAS,n/d,MS,Mato Grosso do Sul,Centro-Oeste,Brasil,Secom/PR,5008305
id1274,Jornal,HOJE + (EX HOJE MS),TRÊS LAGOAS,n/d,MS,Mato Grosso do Sul,Centro-Oeste,Brasil,Secom/PR,5008305
id1276,Jornal,TRIBUNA DE TRES LAGOAS,TRÊS LAGOAS,n/d,MS,Mato Grosso do Sul,Centro-Oeste,Brasil,Secom/PR,5008305
id5661,Jornal,JORNAL DO POVO,TRÊS LAGOAS,n/d,MS,Mato Grosso do Sul,Centro-Oeste,Brasil,Central de Diários,5008305
id1130,Jornal,BURITI,TRÊS MARIAS,n/d,MG,Minas Gerais,Sudeste,Brasil,Secom/PR,3169356
id1131,Jornal,O SERTANEJO,TRÊS MARIAS,n/d,MG,Minas Gerais,Sudeste,Brasil,Secom/PR,3169356
id2740,Jornal,REGIONAL,TRÊS PASSOS,n/d,RS,Rio Grande do Sul,Sul,Brasil,Secom/PR,4321907
id5354,Jornal,ATOS E FATOS,TRÊS PASSOS,n/d,RS,Rio Grande do Sul,Sul,Brasil,Adjori-Rs,4321907
id5355,Jornal,JORNAL REGIONAL,TRÊS PASSOS,n/d,RS,Rio Grande do Sul,Sul,Brasil,Adjori-Rs,4321907
id5356,Jornal,ATUALIDADES,TRÊS PASSOS,n/d,RS,Rio Grande do Sul,Sul,Brasil,Adjori-Rs,4321907
id1132,Jornal,CORREIO TRESPONTANO,TRÊS PONTAS,n/d,MG,Minas Gerais,Sudeste,Brasil,Secom/PR,3169406
id2232,Jornal,ENTRE RIOS JORNAL,TRÊS RIOS,n/d,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR,3306008
id2233,Jornal,CARTAZ POST (EDIÇAO CARTAZES),TRÊS RIOS,n/d,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR,3306008
id2234,Jornal,TRIBUNA POST,TRÊS RIOS,n/d,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR,3306008
id687,Jornal,INFORMATIVO TRINDADENSE,TRINDADE,n/d,GO,Goiás,Centro-Oeste,Brasil,Secom/PR,"Nome_Município
TRINDADE    2615607
TRINDADE    5221403
Name: Código Município Completo, dtype: int64"
id2742,Jornal,SENTINELA DO JACUI,TRIUNFO,RM Porto Alegre,RS,Rio Grande do Sul,Sul,Brasil,Secom/PR,"Nome_Município
TRIUNFO    2516805
TRIUNFO    2615706
TRIUNFO    4322004
Name: Código Município Completo, dtype: int64"
id2743,Jornal,JORNAL DA CIDADE,TRIUNFO,RM Porto Alegre,RS,Rio Grande do Sul,Sul,Brasil,Secom/PR,"Nome_Município
TRIUNFO    2516805
TRIUNFO    2615706
TRIUNFO    4322004
Name: Código Município Completo, dtype: int64"
id2744,Jornal,O FARRAPO,TRIUNFO,RM Porto Alegre,RS,Rio Grande do Sul,Sul,Brasil,Secom/PR,"Nome_Município
TRIUNFO    2516805
TRIUNFO    2615706
TRIUNFO    4322004
Name: Código Município Completo, dtype: int64"
id5357,Jornal,SENTINELA DO JACUÍ,TRIUNFO,RM Porto Alegre,RS,Rio Grande do Sul,Sul,Brasil,Adjori-Rs,"Nome_Município
TRIUNFO    2516805
TRIUNFO    2615706
TRIUNFO    4322004
Name: Código Município Completo, dtype: int64"
id2878,Online,DIARIO DO SUL,TUBARÃO,n/d,SC,Santa Catarina,Sul,Brasil,Secom/PR,4218707
id2879,Online,NOTISUL,TUBARÃO,n/d,SC,Santa Catarina,Sul,Brasil,Secom/PR,4218707
id3175,Jornal,NOTISUL,TUBARÃO,n/d,SC,Santa Catarina,Sul,Brasil,Secom/PR,4218707
id3176,Jornal,DIARIO DO SUL,TUBARÃO,n/d,SC,Santa Catarina,Sul,Brasil,Secom/PR,4218707
id3177,Jornal,EXTRA SANTA CATARINA,TUBARÃO,n/d,SC,Santa Catarina,Sul,Brasil,Secom/PR,4218707
id3178,Jornal,O ESPORTE,TUBARÃO,n/d,SC,Santa Catarina,Sul,Brasil,Secom/PR,4218707
id3179,Jornal,A CRITICA,TUBARÃO,n/d,SC,Santa Catarina,Sul,Brasil,Secom/PR,4218707
id3180,Jornal,JORNAL DA CIDADE,TUBARÃO,n/d,SC,Santa Catarina,Sul,Brasil,Secom/PR,4218707
id3181,Jornal,NOTICOM,TUBARÃO,n/d,SC,Santa Catarina,Sul,Brasil,Secom/PR,4218707
id3182,Jornal,FOLHA MAGGIO,TUBARÃO,n/d,SC,Santa Catarina,Sul,Brasil,Secom/PR,4218707
id3183,Jornal,ULTIMA HORA,TUBARÃO,n/d,SC,Santa Catarina,Sul,Brasil,Secom/PR,4218707
id3184,Jornal,NOSSA FOLHA,TUBARÃO,n/d,SC,Santa Catarina,Sul,Brasil,Secom/PR,4218707
id5508,Jornal,JORNAL NOTICOM,TUBARÃO,n/d,SC,Santa Catarina,Sul,Brasil,Adjori-Sc,4218707
id3950,Online,TUPACITY,TUPÃ,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR,3555000
id4703,Jornal,FOLHA DO POVO,TUPÃ,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR,3555000
id4704,Jornal,DIARIO,TUPÃ,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR,3555000
id4705,Jornal,IMPACTO,TUPÃ,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR,3555000
id1133,Jornal,O INDEPENDENTE,TUPACIGUARA,n/d,MG,Minas Gerais,Sudeste,Brasil,Secom/PR,3169604
id2745,Jornal,A VOZ DO JARI,TUPANCIRETÃ,n/d,RS,Rio Grande do Sul,Sul,Brasil,Secom/PR,4322202
id2746,Jornal,O SEMANARIO,TUPANCIRETÃ,n/d,RS,Rio Grande do Sul,Sul,Brasil,Secom/PR,4322202
id5358,Jornal,O SEMANÁRIO,TUPANCIRETÃ,n/d,RS,Rio Grande do Sul,Sul,Brasil,Adjori-Rs,4322202
id1134,Jornal,CORREIO DO VALE,TURMALINA,n/d,MG,Minas Gerais,Sudeste,Brasil,Secom/PR,"Nome_Município
TURMALINA    3169703
TURMALINA    3555307
Name: Código Município Completo, dtype: int64"
id5509,Jornal,JORNAL DO SUL,TURVO,n/d,SC,Santa Catarina,Sul,Brasil,Adjori-Sc,"Nome_Município
TURVO    4127965
TURVO    4218806
Name: Código Município Completo, dtype: int64"
id1135,Jornal,A VOZ,UBÁ,n/d,MG,Minas Gerais,Sudeste,Brasil,Secom/PR,3169901
id1136,Jornal,GAZETA REGJORNAL,UBÁ,n/d,MG,Minas Gerais,Sudeste,Brasil,Secom/PR,3169901
id1137,Jornal,O NOTICIARIO,UBÁ,n/d,MG,Minas Gerais,Sudeste,Brasil,Secom/PR,3169901
id175,Jornal,TRIBUNA DA REGIAO,UBAITABA,n/d,BA,Bahia,Nordeste,Brasil,Secom/PR,2932200
id176,Jornal,GAZETA REGIONAL,UBATÃ,n/d,BA,Bahia,Nordeste,Brasil,Secom/PR,2932309
id4706,Jornal,A CIDADE,UBATUBA,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR,3555406
id1138,Jornal,JUMBINHO,UBERABA,n/d,MG,Minas Gerais,Sudeste,Brasil,Secom/PR,3170107
id1139,Jornal,JORNAL DA MANHA,UBERABA,n/d,MG,Minas Gerais,Sudeste,Brasil,Secom/PR,3170107
id1140,Jornal,JORNAL DE UBERABA,UBERABA,n/d,MG,Minas Gerais,Sudeste,Brasil,Secom/PR,3170107
id1141,Jornal,JORNAL EXPRESSO,UBERABA,n/d,MG,Minas Gerais,Sudeste,Brasil,Secom/PR,3170107
id5654,Jornal,JORNAL DA MANHÃ,UBERABA,n/d,MG,Minas Gerais,Sudeste,Brasil,Central de Diários,3170107
id801,Online,JORNAL DA MANHA,UBERABA,n/d,MG,Minas Gerais,Sudeste,Brasil,Secom/PR,3170107
id802,Online,JORNAL DE UBERABA,UBERABA,n/d,MG,Minas Gerais,Sudeste,Brasil,Secom/PR,3170107
id803,Online,ESCOLA GAMES,UBERABA,n/d,MG,Minas Gerais,Sudeste,Brasil,Secom/PR,3170107
id1142,Jornal,CORREIO DE UBERLANDIA,UBERLÂNDIA,n/d,MG,Minas Gerais,Sudeste,Brasil,Secom/PR,3170206
id1143,Jornal,TUDOJA,UBERLÂNDIA,n/d,MG,Minas Gerais,Sudeste,Brasil,Secom/PR,3170206
id1144,Jornal,GAZETA DE UBERLANDIA,UBERLÂNDIA,n/d,MG,Minas Gerais,Sudeste,Brasil,Secom/PR,3170206
id1145,Jornal,DIÁRIO DO COMÉRCIO,UBERLÂNDIA,n/d,MG,Minas Gerais,Sudeste,Brasil,Secom/PR,3170206
id1146,Jornal,JORNAL 10,UBERLÂNDIA,n/d,MG,Minas Gerais,Sudeste,Brasil,Secom/PR,3170206
id4923,Jornal,DIÁRIO DO COMÉRCIO DE UBERLÂNDIA,UBERLÂNDIA,n/d,MG,Minas Gerais,Sudeste,Brasil,Atlas da Notícia,3170206
id4942,Online,FAROL COMUNITÁRIO,UBERLÂNDIA,n/d,MG,Minas Gerais,Sudeste,Brasil,Atlas da Notícia,3170206
id804,Online,NETSABE,UBERLÂNDIA,n/d,MG,Minas Gerais,Sudeste,Brasil,Secom/PR,3170206
id805,Online,CORREIO DE UBERLANDIA,UBERLÂNDIA,n/d,MG,Minas Gerais,Sudeste,Brasil,Secom/PR,3170206
id1627,Online,UMUARAMA ILUSTRADO,UMUARAMA,n/d,PR,Paraná,Sul,Brasil,Secom/PR,4128104
id1628,Online,A TRIBUNA DO POVO,UMUARAMA,n/d,PR,Paraná,Sul,Brasil,Secom/PR,4128104
id1629,Online,PORTAL DA CIDADE (EX PORTAL UMUARAMA),UMUARAMA,n/d,PR,Paraná,Sul,Brasil,Secom/PR,4128104
id1795,Jornal,NOTICIAS DA REGIAO (EX - A VOZ DA REGIAO),UMUARAMA,n/d,PR,Paraná,Sul,Brasil,Secom/PR,4128104
id1796,Jornal,JORNAL TRIBUNA HOJE ( EX- A TRIBUNA DO POVO),UMUARAMA,n/d,PR,Paraná,Sul,Brasil,Secom/PR,4128104
id1797,Jornal,BOAS NOTICIAS,UMUARAMA,n/d,PR,Paraná,Sul,Brasil,Secom/PR,4128104
id1798,Jornal,TERCEIRO MILÊNIO DE UMUARAMA,UMUARAMA,n/d,PR,Paraná,Sul,Brasil,Secom/PR,4128104
id1799,Jornal,JORNAL CIDADE,UMUARAMA,n/d,PR,Paraná,Sul,Brasil,Secom/PR,4128104
id1800,Jornal,GAZETA DO NOROESTE,UMUARAMA,n/d,PR,Paraná,Sul,Brasil,Secom/PR,4128104
id1801,Jornal,UMUARAMA ILUSTRADO,UMUARAMA,n/d,PR,Paraná,Sul,Brasil,Secom/PR,4128104
id5545,Jornal,JORNAL TERCEIRO MILÊNIO,UMUARAMA,n/d,PR,Paraná,Sul,Brasil,Adjori-Pr,4128104
id5692,Jornal,A TRIBUNA HOJE,UMUARAMA,n/d,PR,Paraná,Sul,Brasil,Central de Diários,4128104
id1147,Jornal,VISAO REGIONAL,UNAÍ,RIDE DF,MG,Minas Gerais,Sudeste,Brasil,Secom/PR,3170404
id1148,Jornal,NOROESTE DE MINAS,UNAÍ,RIDE DF,MG,Minas Gerais,Sudeste,Brasil,Secom/PR,3170404
id1149,Jornal,TRIBUNA DE UNAI E REGIAO,UNAÍ,RIDE DF,MG,Minas Gerais,Sudeste,Brasil,Secom/PR,3170404
id1630,Online,PORTAL VVALE,UNIÃO DA VITÓRIA,n/d,PR,Paraná,Sul,Brasil,Secom/PR,4128203
id1802,Jornal,JORNAL CAIÇARA,UNIÃO DA VITÓRIA,n/d,PR,Paraná,Sul,Brasil,Secom/PR,4128203
id1803,Jornal,O IGUASSU,UNIÃO DA VITÓRIA,n/d,PR,Paraná,Sul,Brasil,Secom/PR,4128203
id1804,Jornal,A CIDADE,UNIÃO DA VITÓRIA,n/d,PR,Paraná,Sul,Brasil,Secom/PR,4128203
id688,Jornal,CORREIO POPULAR,URUAÇU,n/d,GO,Goiás,Centro-Oeste,Brasil,Secom/PR,5221601
id689,Jornal,JORNAL CIDADE,URUAÇU,n/d,GO,Goiás,Centro-Oeste,Brasil,Secom/PR,5221601
id2747,Jornal,CIDADE,URUGUAIANA,n/d,RS,Rio Grande do Sul,Sul,Brasil,Secom/PR,4322400
id2748,Jornal,HOJE,URUGUAIANA,n/d,RS,Rio Grande do Sul,Sul,Brasil,Secom/PR,4322400
